date,equity,return,benchmark_return,leverage,cost,cash_weight,C0_w,C1_w,C2_w,C3_w,C4_w,C5_w,C6_w,C7_w,C8_w,C9_w
2020-11-18,118.7424678148297,0.0026382843498140574,0.0,3.0,0.0006642886437475681,0.0545614,0.05699433,0.14831327,0.07388146,0.0545614,0.14831327,0.0545614,0.05973444,0.14620431,0.14831327,0.0545614
2020-11-19,118.88770022046603,0.001223082421347499,0.0,3.0,0.0007044150261208415,0.07012014,0.08855519,0.10059225,0.07012014,0.07012014,0.07012014,0.07012014,0.08025748,0.07012014,0.11926798,0.19060633
2020-11-20,119.26566711046489,0.003179175779223442,0.0,3.0,0.0005508010508492589,0.06517217,0.07526938,0.17715634,0.06517217,0.06517217,0.06517217,0.17715634,0.06517217,0.06517217,0.11421269,0.06517217
2020-11-22,118.83439828573314,-0.0036160307936370373,0.0,3.0,0.0009205316891893744,0.11822099,0.053541187,0.053541187,0.09565441,0.13020518,0.053541187,0.09958928,0.14554004,0.053541187,0.053541187,0.14308415
2020-11-23,117.76767903885514,-0.008976527489721775,0.0,3.0,0.0007108959252946079,0.06567195,0.074881345,0.06567195,0.089556806,0.06567195,0.17046358,0.06567195,0.06567195,0.06567195,0.09255163,0.17851488
2020-11-24,118.1744591029791,0.003454068908467889,0.0,3.0,0.0006534692947752774,0.20005496,0.11870069,0.073596105,0.073596105,0.073596105,0.07471577,0.073596105,0.073596105,0.073596105,0.073596105,0.09135587
2020-11-25,118.66311198351721,0.004135065712034702,0.0,3.0,0.0003684748080559075,0.15029405,0.072461106,0.072461106,0.072461106,0.072461106,0.072461106,0.13909814,0.072461106,0.072461106,0.13091901,0.072461106
2020-11-26,118.98762952588108,0.00273478077724576,0.032770585,3.0,0.0007263369625434279,0.05592195,0.05592195,0.15201162,0.05592195,0.098450236,0.05592195,0.057514522,0.14518724,0.115214996,0.15201162,0.05592195
2020-11-27,118.42305371971587,-0.00474480539560318,0.0,3.0,0.0006749254534952343,0.05697986,0.05697986,0.15488733,0.06781633,0.10914341,0.15488733,0.15488733,0.070535116,0.059923723,0.05697986,0.05697986
2020-11-29,118.56624375003783,0.0012091093230992556,0.0,3.0,0.0004537158238235861,0.055587575,0.100708604,0.1511027,0.055587575,0.10293195,0.14151317,0.055587575,0.055587575,0.066506974,0.13981715,0.07506919
